zpid,price,bedrooms,bathrooms,livingArea,lotAreaValue,yearBuilt,homeType,latitude,longitude,city,zipcode,zestimate,rentZestimate,daysOnZillow,has_zestimate,has_rent_zestimate
345389730,659609,4.0,4.0,3039.0,6050.484,2024.0,SINGLE_FAMILY,29.97435,-95.73981,Cypress,77433,642100.0,3924.0,74,1,1
161439884,928000,5.0,6.0,4618.0,0.2781,2016.0,SINGLE_FAMILY,30.013973,-95.71661,Cypress,77433,913100.0,4904.0,8,1,1
2063217196,345240,4.0,2.0,1882.0,6050.484,2024.0,SINGLE_FAMILY,29.904827,-95.73358,Cypress,77433,339000.0,2034.0,19,1,1
344120350,499484,4.0,3.0,2500.0,5593.0,2024.0,SINGLE_FAMILY,29.953415,-95.78614,Cypress,77433,484500.0,2999.0,86,1,1
2062659912,430000,5.0,3.0,2530.0,4917.924,2022.0,SINGLE_FAMILY,29.89745,-95.74423,Cypress,77433,414200.0,2582.0,112,1,1
2055776079,368545,4.0,2.0,2309.0,5422.0,2023.0,SINGLE_FAMILY,29.88232,-95.74936,Cypress,77433,355700.0,2700.0,279,1,1
305341854,516890,5.0,3.0,2794.0,7379.064,2018.0,SINGLE_FAMILY,29.928673,-95.75574,Cypress,77433,502500.0,2999.0,26,1,1
2065657044,675000,4.0,4.0,3720.0,7548.948,2022.0,SINGLE_FAMILY,29.949549,-95.78023,Cypress,77433,656100.0,4174.0,39,1,1
343021873,578900,4.0,3.0,2737.0,6050.484,2024.0,SINGLE_FAMILY,29.941158,-95.78045,Cypress,77433,565600.0,3365.0,58,1,1
27798309,1300000,3.0,4.0,2439.0,1.659,1979.0,SINGLE_FAMILY,30.026957,-95.71751,Cypress,77433,1272700.0,2890.0,9,1,1
343021813,513900,4.0,3.0,2574.0,6050.484,2024.0,SINGLE_FAMILY,29.974737,-95.77403,Cypress,77433,502400.0,2996.0,46,1,1
343600220,697983,4.0,3.0,3160.0,8584.0,2024.0,SINGLE_FAMILY,29.951061,-95.783585,Cypress,77433,675700.0,4196.0,92,1,1
243982823,349990,3.0,2.0,1956.0,5649.732,2017.0,SINGLE_FAMILY,29.917143,-95.709564,Cypress,77433,340700.0,2500.0,26,1,1
2060416373,446990,3.0,3.0,2152.0,1869.5,2024.0,TOWNHOUSE,29.94112,-95.75252,Cypress,77433,439200.0,2635.0,38,1,1
2064238151,463999,4.0,3.0,2393.0,6050.484,2024.0,SINGLE_FAMILY,29.9418,-95.7805,Cypress,77433,452500.0,2708.0,31,1,1
2060790860,766900,4.0,4.0,3783.0,6050.484,2024.0,SINGLE_FAMILY,29.97856,-95.74096,Cypress,77433,748100.0,4463.0,46,1,1
2063254075,696990,4.0,3.0,3050.0,6050.484,2024.0,SINGLE_FAMILY,29.94109,-95.77969,Cypress,77433,690800.0,4125.0,10,1,1
80558085,399999,4.0,3.0,3558.0,6882.48,2006.0,SINGLE_FAMILY,29.890575,-95.68909,Cypress,77433,384100.0,2795.0,50,1,1
351155281,412490,5.0,3.0,2573.0,5737.0,2024.0,SINGLE_FAMILY,29.886679,-95.749916,Cypress,77433,376400.0,2400.0,5,0,0
343023004,431900,3.0,2.0,2026.0,6050.484,2024.0,SINGLE_FAMILY,29.907108,-95.738235,Cypress,77433,430900.0,2549.0,3,1,1
2061815428,443990,4.0,3.0,2075.0,6050.484,2024.0,SINGLE_FAMILY,29.90748,-95.75185,Cypress,77433,435200.0,2590.0,41,1,1
347436682,353900,4.0,4.0,2154.0,6050.484,2024.0,SINGLE_FAMILY,29.893202,-95.73862,Cypress,77433,343400.0,2133.0,56,1,1
2061815438,531990,4.0,4.0,3150.0,6050.484,2024.0,SINGLE_FAMILY,29.90748,-95.75185,Cypress,77433,520800.0,3092.0,70,1,1
343022988,416900,3.0,2.0,1950.0,6050.484,2024.0,SINGLE_FAMILY,29.907108,-95.738235,Cypress,77433,410000.0,2460.0,16,1,1
2058141168,389900,4.0,3.0,2712.0,6050.484,2024.0,SINGLE_FAMILY,29.883015,-95.74759,Cypress,77433,379700.0,2286.0,67,1,1
343021334,492900,4.0,3.0,2529.0,6050.484,2024.0,SINGLE_FAMILY,29.974737,-95.77403,Cypress,77433,484100.0,2896.0,18,1,1
350109033,361900,4.0,4.0,2154.0,6050.484,2024.0,SINGLE_FAMILY,29.893826,-95.74564,Cypress,77433,353200.0,2400.0,20,1,0
348823373,371990,3.0,2.0,1628.0,5175.0,2024.0,SINGLE_FAMILY,29.895216,-95.743416,Cypress,77433,362700.0,2394.0,28,1,1
345348442,659770,4.0,4.0,3140.0,6050.484,2024.0,SINGLE_FAMILY,29.95945,-95.69797,Cypress,77433,644700.0,3941.0,21,1,1
343023000,526900,4.0,3.0,2695.0,6050.484,2024.0,SINGLE_FAMILY,29.907246,-95.73807,Cypress,77433,516700.0,3110.0,23,1,1
2061867901,358990,3.0,2.0,1602.0,6050.484,2024.0,SINGLE_FAMILY,29.9418,-95.7805,Cypress,77433,351000.0,2098.0,27,1,1
2063090210,671900,4.0,4.0,3059.0,6050.484,2024.0,SINGLE_FAMILY,29.941334,-95.780914,Cypress,77433,656000.0,3921.0,63,1,1
350883127,451690,5.0,3.0,2573.0,6465.0,2024.0,SINGLE_FAMILY,29.964373,-95.751045,Cypress,77433,444300.0,3049.0,11,1,1
2055213644,576990,4.0,4.0,3005.0,6050.484,2024.0,SINGLE_FAMILY,29.90467,-95.73317,Cypress,77433,564500.0,3429.0,41,1,1
344826726,319120,3.0,2.0,1695.0,6050.484,2024.0,SINGLE_FAMILY,29.88232,-95.74936,Cypress,77433,314100.0,1998.0,12,1,1
343023010,513900,4.0,3.0,2935.0,6050.484,2024.0,SINGLE_FAMILY,29.907246,-95.73807,Cypress,77433,503400.0,3029.0,35,1,1
2063217205,365240,3.0,2.0,2097.0,6050.484,2024.0,SINGLE_FAMILY,29.904827,-95.73358,Cypress,77433,356400.0,2155.0,62,1,1
2063047710,371000,2.0,2.0,1758.0,6050.484,2024.0,SINGLE_FAMILY,29.91608,-95.6977,Cypress,77433,363300.0,2189.0,39,1,1
349646837,699990,5.0,5.0,4200.0,6050.484,2024.0,SINGLE_FAMILY,29.942598,-95.78382,Cypress,77433,681300.0,2400.0,26,1,0
2068728366,501000,4.0,3.0,2717.0,6250.86,2021.0,SINGLE_FAMILY,29.94994,-95.68777,Cypress,77433,500500.0,3054.0,1,1,1
2063217185,385740,4.0,3.0,2517.0,6050.484,2024.0,SINGLE_FAMILY,29.904827,-95.73358,Cypress,77433,378700.0,2293.0,23,1,1
349928402,316090,3.0,2.0,1466.0,6050.484,2024.0,SINGLE_FAMILY,29.958988,-95.644905,Cypress,77433,310500.0,2400.0,22,1,0
344961333,610990,4.0,4.0,3461.0,7620.0,2024.0,SINGLE_FAMILY,29.902914,-95.73301,Cypress,77433,591100.0,3599.0,80,1,1
2054654093,587500,4.0,4.0,2813.0,7059.0,2023.0,SINGLE_FAMILY,29.96107,-95.697556,Cypress,77433,567600.0,3399.0,222,1,1
350131332,447570,3.0,3.0,1795.0,1869.5,2024.0,TOWNHOUSE,29.94112,-95.75252,Cypress,77433,440700.0,2400.0,20,1,0
80524158,315000,4.0,3.0,2301.0,4722.0,2006.0,SINGLE_FAMILY,29.884022,-95.70477,Cypress,77433,302400.0,2100.0,32,1,1
68428673,270000,3.0,3.0,1665.0,4795.956,2004.0,SINGLE_FAMILY,29.886543,-95.69797,Cypress,77433,269100.0,1800.0,5,1,1
2060416389,401990,3.0,3.0,1849.0,1869.5,2024.0,TOWNHOUSE,29.94112,-95.75252,Cypress,77433,393400.0,2370.0,57,1,1
118405827,316000,4.0,3.0,2640.0,5601.816,2012.0,SINGLE_FAMILY,29.88935,-95.69554,Cypress,77433,304300.0,2450.0,33,1,1
2056504469,312990,3.0,3.0,1865.0,6050.484,2024.0,SINGLE_FAMILY,29.964373,-95.751045,Cypress,77433,305900.0,1833.0,57,1,1
2063254078,702990,4.0,3.0,3009.0,6050.484,2024.0,SINGLE_FAMILY,29.94109,-95.77969,Cypress,77433,687200.0,4136.0,46,1,1
2054761562,9000000,0.0,0.0,0.0,1.4812,2001.5,LOT,29.769308,-95.40758,Houston,77007,376400.0,1800.0,226,0,1
2060790863,816900,5.0,5.0,4647.0,6050.484,2024.0,SINGLE_FAMILY,29.97856,-95.74096,Cypress,77433,811200.0,4726.0,6,1,1
349571120,411000,4.0,3.0,2630.0,6050.484,2022.0,SINGLE_FAMILY,29.89196,-95.73033,Cypress,77433,396000.0,2949.0,27,1,1
351056189,380000,4.0,3.0,2430.0,5218.488,2022.0,SINGLE_FAMILY,29.898281,-95.733406,Cypress,77433,374800.0,2400.0,8,1,0
341881027,389990,4.0,3.0,2240.0,6050.484,2024.0,SINGLE_FAMILY,29.90748,-95.75185,Cypress,77433,391500.0,2265.0,2,1,1
243981566,937000,5.0,7.0,5035.0,9600.624,2017.0,SINGLE_FAMILY,29.935507,-95.70191,Cypress,77433,909100.0,5719.0,17,1,1
245772852,299000,3.0,3.0,1771.0,2284.0,2004.0,TOWNHOUSE,29.654032,-95.0112,La Porte,77571,286200.0,1807.0,78,1,1
2061231997,717990,4.0,5.0,2938.0,6050.484,2024.0,SINGLE_FAMILY,29.94109,-95.77969,Cypress,77433,703600.0,4217.0,33,1,1
2053042469,115000,0.0,0.0,0.0,0.7927000000000001,2001.5,LOT,29.626434,-95.02139,La Porte,77571,376400.0,1033.0,128,0,1
350509861,409215,4.0,3.0,2432.0,5430.0,2024.0,SINGLE_FAMILY,29.891903,-95.730865,Hockley,77433,401400.0,2949.0,13,1,1
161431346,525990,4.0,3.0,2920.0,8820.9,2015.0,SINGLE_FAMILY,30.014217,-95.72986,Cypress,77433,513300.0,3200.0,13,1,1
337096480,850000,4.0,4.0,4193.0,0.3565,2020.0,SINGLE_FAMILY,30.014996,-95.73578,Cypress,77433,824100.0,4647.0,20,1,1
27964374,539000,0.0,0.0,0.0,9378.468,2001.5,LOT,29.688787,-95.42537,Houston,77025,376400.0,1170.0,1037,0,1
351420905,231990,3.0,2.0,1288.0,6050.484,2024.0,SINGLE_FAMILY,29.911888,-95.06215,Crosby,77532,376400.0,2400.0,4,0,0
343021228,491900,4.0,3.0,2504.0,6050.484,2024.0,SINGLE_FAMILY,29.974737,-95.77403,Cypress,77433,482300.0,2871.0,26,1,1
112156191,389000,4.0,3.0,2783.0,8380.944,2010.0,SINGLE_FAMILY,29.904991,-95.69213,Cypress,77433,377200.0,2700.0,12,1,1
27889745,97900,2.0,1.0,988.0,7248.384,1952.0,SINGLE_FAMILY,29.661533,-95.01473,La Porte,77571,89400.0,1348.0,53,1,1
161427387,410000,3.0,3.0,2216.0,2718.144,2016.0,SINGLE_FAMILY,29.942049,-95.722435,Cypress,77433,398600.0,2550.0,34,1,1
161434883,870000,5.0,7.0,5052.0,0.4339,2016.0,SINGLE_FAMILY,30.01311,-95.734634,Cypress,77433,821000.0,5073.0,222,1,1
2053180393,1092995,5.0,6.0,5210.0,0.2640955004591368,2023.0,SINGLE_FAMILY,29.975727,-95.7394,Cypress,77433,1047500.0,6455.0,138,1,1
329229900,635000,5.0,5.0,3793.0,7200.468,2021.0,SINGLE_FAMILY,29.908787,-95.71119,Cypress,77433,613100.0,3999.0,26,1,1
50207788,325000,3.0,3.0,1889.0,4948.416,1999.0,SINGLE_FAMILY,29.712646,-95.72891,Katy,77450,316300.0,2199.0,15,1,1
350380967,360000,4.0,3.0,2108.0,6050.484,2024.0,SINGLE_FAMILY,29.843903,-95.84333,Katy,77493,352800.0,2400.0,15,1,0
348197084,445990,4.0,2.0,2329.0,8725.0,2024.0,SINGLE_FAMILY,29.454685,-95.16538,League City,77573,433100.0,2800.0,46,1,1
351078848,303990,3.0,2.0,1500.0,6050.484,2024.0,SINGLE_FAMILY,29.884493,-95.73555,Cypress,77433,301900.0,2400.0,7,1,0
2056200058,340990,5.0,4.0,2991.0,6050.484,2024.0,SINGLE_FAMILY,29.948568,-95.10889,Crosby,77532,329400.0,2002.0,49,1,1
27887559,1750000,4.0,4.0,4457.0,5667.156,2015.0,SINGLE_FAMILY,29.769787,-95.423454,Houston,77007,1672800.0,10577.0,26,1,1
329228688,610000,4.0,3.0,2924.0,7501.032,2021.0,SINGLE_FAMILY,29.932243,-95.72895,Cypress,77433,593000.0,3959.0,38,1,1
126293630,860000,4.0,5.0,3453.0,5471.136,2014.0,SINGLE_FAMILY,29.927563,-95.6888,Cypress,77433,824100.0,5429.0,49,1,1
161441327,257500,3.0,2.0,1794.0,4726.26,2016.0,SINGLE_FAMILY,29.87631,-95.13925,Houston,77044,249600.0,1999.0,53,1,1
27741699,419000,3.0,3.0,1615.0,4499.748,1910.0,SINGLE_FAMILY,29.779593,-95.36482,Houston,77009,419000.0,2800.0,0,1,1
27747081,1195000,4.0,5.0,3940.0,2500.344,2023.0,SINGLE_FAMILY,29.769964,-95.42077,Houston,77007,376400.0,7800.0,224,0,1
62584232,305000,2.0,2.0,1252.0,3.9775,1992.0,CONDO,29.747911,-95.411385,Houston,77019,296300.0,2003.0,12,1,1
345996729,589596,5.0,5.0,3173.0,6160.0,2024.0,SINGLE_FAMILY,29.906128,-95.748024,Cypress,77433,569800.0,3590.0,68,1,1
2054213704,721990,4.0,3.0,3979.0,6050.484,2024.0,SINGLE_FAMILY,29.8686,-95.78264,Katy,77493,704600.0,4293.0,60,1,1
97667454,469000,5.0,4.0,3994.0,0.2611,2009.0,SINGLE_FAMILY,29.692026,-95.09708,Deer Park,77536,452500.0,4500.0,68,1,1
351153957,849000,4.0,6.0,3810.0,8215.416,2023.0,SINGLE_FAMILY,29.94113,-95.78453,Cypress,77433,376400.0,2400.0,6,0,0
343021852,468900,3.0,2.0,2026.0,6050.484,2024.0,SINGLE_FAMILY,29.942005,-95.78021,Cypress,77433,460400.0,2773.0,38,1,1
84063388,365000,4.0,3.0,2174.0,5963.364,2003.0,SINGLE_FAMILY,30.010614,-95.754196,Cypress,77433,366000.0,2450.0,28,1,1
2060885477,372950,3.0,2.0,1902.0,6050.484,2024.0,SINGLE_FAMILY,29.893059,-95.734856,Cypress,77433,367600.0,2214.0,34,1,1
28413040,328000,3.0,2.0,1792.0,1.2266,1998.0,SINGLE_FAMILY,29.967955,-95.22333,Humble,77396,316300.0,1900.0,41,1,1
351446255,1976824,5.0,6.0,5307.0,0.363337924701561,2024.0,SINGLE_FAMILY,29.943686,-95.797585,Cypress,77433,376400.0,2400.0,3,0,0
349870325,570498,4.0,3.0,2649.0,6312.0,2024.0,SINGLE_FAMILY,29.963615,-95.69657,Cypress,77433,557100.0,3049.0,24,1,1
122568452,525000,4.0,4.0,3215.0,6185.52,2013.0,SINGLE_FAMILY,29.926193,-95.70903,Cypress,77433,510800.0,3294.0,41,1,1
343021316,493900,4.0,3.0,2589.0,6050.484,2024.0,SINGLE_FAMILY,29.974737,-95.77403,Cypress,77433,489500.0,2888.0,9,1,1
84065092,395500,0.0,0.0,0.0,0.8665999999999999,2001.5,LOT,29.714567,-95.212074,Pasadena,77506,376400.0,1025.0,27,0,1
305340148,515000,4.0,3.0,2944.0,6050.484,2019.0,SINGLE_FAMILY,29.929295,-95.754814,Cypress,77433,512900.0,2999.0,6,1,1
348175505,305065,3.0,3.0,1699.0,3123.0,2024.0,TOWNHOUSE,29.974625,-95.775925,Cypress,77433,296300.0,2299.0,46,1,1
347981342,451486,3.0,3.0,1795.0,1869.5,2024.0,TOWNHOUSE,29.940935,-95.753845,Cypress,77433,440400.0,2704.0,45,1,1
2061971016,399990,3.0,3.0,2342.0,6050.484,2024.0,SINGLE_FAMILY,29.946781,-95.78108,Cypress,77433,398300.0,2381.0,9,1,1
347345680,400365,4.0,3.0,2314.0,6050.484,2024.0,SINGLE_FAMILY,29.884323,-95.750885,Cypress,77433,390700.0,2398.0,57,1,1
2064194461,569000,3.0,3.0,2679.0,6050.484,2024.0,SINGLE_FAMILY,29.91608,-95.6977,Cypress,77433,556700.0,3345.0,42,1,1
337099951,595000,4.0,3.0,2192.0,5941.584,2022.0,SINGLE_FAMILY,29.945461,-95.77719,Cypress,77433,376400.0,2635.0,14,0,1
2060882803,474950,5.0,5.0,3172.0,6050.484,2024.0,SINGLE_FAMILY,29.893059,-95.734856,Cypress,77433,465000.0,2809.0,55,1,1
2063217192,363240,4.0,3.0,2372.0,6050.484,2024.0,SINGLE_FAMILY,29.904827,-95.73358,Cypress,77433,354700.0,2155.0,55,1,1
120142547,999990,4.0,4.0,4677.0,0.5022,2012.0,SINGLE_FAMILY,30.030989,-95.74977,Cypress,77433,941700.0,5924.0,151,1,1
349863848,308490,3.0,2.0,1457.0,5096.0,2024.0,SINGLE_FAMILY,29.886036,-95.74636,Cypress,77433,300800.0,2350.0,22,1,1
2054156314,293995,3.0,3.0,1729.0,6050.484,2024.0,SINGLE_FAMILY,29.89644,-95.7356,Cypress,77433,287800.0,1760.0,33,1,1
2053632052,334915,4.0,2.0,1683.0,6050.484,2024.0,SINGLE_FAMILY,29.892237,-95.73087,Cypress,77433,325400.0,1995.0,166,1,1
350967358,1048336,5.0,6.0,4143.0,10080.0,2024.0,SINGLE_FAMILY,29.972628,-95.74265,Cypress,77433,1020000.0,2400.0,12,1,0
341881028,368990,4.0,3.0,2030.0,6050.484,2024.0,SINGLE_FAMILY,29.90748,-95.75185,Cypress,77433,361600.0,2141.0,43,1,1
349491734,640606,4.0,4.0,3005.0,9182.448,2024.0,SINGLE_FAMILY,29.90034,-95.73825,Cypress,77433,624200.0,3300.0,28,1,1
2066453872,71000,0.0,0.0,0.0,8999.496,2001.5,LOT,29.706116,-95.21302,Pasadena,77506,376400.0,1200.0,21,0,1
348583273,592854,4.0,3.0,2779.0,6000.0,2024.0,SINGLE_FAMILY,29.961557,-95.69676,Cypress,77433,591700.0,2400.0,2,1,0
2061815429,661990,5.0,4.0,3383.0,6050.484,2024.0,SINGLE_FAMILY,29.90748,-95.75185,Cypress,77433,650300.0,3818.0,32,1,1
348140270,404990,4.0,4.0,2606.0,6050.484,2024.0,SINGLE_FAMILY,30.077583,-95.75635,Tomball,77377,392900.0,2467.0,82,1,1
2053546545,313990,3.0,2.0,1628.0,6050.484,2024.0,SINGLE_FAMILY,29.892996,-95.73416,Cypress,77433,311500.0,1856.0,9,1,1
348243110,334645,3.0,2.0,1694.0,6050.484,2024.0,SINGLE_FAMILY,29.958982,-95.644905,Cypress,77433,327700.0,2015.0,46,1,1
2058231064,474990,3.0,3.0,2132.0,6050.484,2024.0,SINGLE_FAMILY,29.94109,-95.77969,Cypress,77433,469100.0,2831.0,12,1,1
343022191,713900,5.0,6.0,4140.0,6050.484,2024.0,SINGLE_FAMILY,29.755674,-95.88125,Katy,77494,694100.0,4208.0,71,1,1
347953617,385000,4.0,3.0,2160.0,10188.684,2023.0,SINGLE_FAMILY,29.897608,-95.73375,Cypress,77433,375100.0,2875.0,46,1,1
351435449,542664,4.0,3.0,2617.0,5508.0,2024.0,SINGLE_FAMILY,29.953453,-95.785835,Cypress,77433,376400.0,2400.0,3,0,0
351436981,408790,4.0,3.0,1957.0,5400.0,2024.0,SINGLE_FAMILY,29.917267,-95.75167,Cypress,77433,376400.0,2400.0,1,0,0
2065059449,610990,4.0,4.0,3067.0,6050.484,2024.0,SINGLE_FAMILY,29.9407,-95.7797,Cypress,77433,599300.0,3585.0,33,1,1
2056315729,887118,5.0,6.0,4016.0,0.259159779614325,2024.0,SINGLE_FAMILY,29.949947,-95.78587,Cypress,77433,845800.0,5124.0,316,1,1
2063254074,728990,4.0,3.0,3264.0,6050.484,2024.0,SINGLE_FAMILY,29.94109,-95.77969,Cypress,77433,716000.0,4309.0,21,1,1
305350646,539900,3.0,3.0,2790.0,6250.86,2019.0,SINGLE_FAMILY,29.946012,-95.69324,Cypress,77433,524600.0,3099.0,21,1,1
2060306537,532990,4.0,3.0,3051.0,6050.484,2024.0,SINGLE_FAMILY,29.947199,-95.77995,Cypress,77433,521500.0,3144.0,57,1,1
343021291,586900,4.0,3.0,2695.0,6050.484,2024.0,SINGLE_FAMILY,29.941158,-95.78045,Cypress,77433,574900.0,3422.0,40,1,1
2063254073,754990,4.0,4.0,3438.0,6050.484,2024.0,SINGLE_FAMILY,29.94109,-95.77969,Cypress,77433,742200.0,4435.0,22,1,1
2060882800,392950,3.0,3.0,2098.0,6050.484,2024.0,SINGLE_FAMILY,29.893059,-95.734856,Cypress,77433,388300.0,2334.0,22,1,1
350113214,298700,3.0,2.0,1381.0,6050.484,2024.0,SINGLE_FAMILY,29.893908,-95.744156,Cypress,77433,291700.0,2400.0,20,1,0
126312521,879999,3.0,4.0,3522.0,1677.06,2015.0,SINGLE_FAMILY,29.785078,-95.44356,Houston,77055,874300.0,5418.0,6,1,1
245772298,395000,6.0,3.0,3112.0,4691.412,2017.0,SINGLE_FAMILY,29.882578,-95.71055,Cypress,77433,383500.0,3949.0,14,1,1
2053567515,331995,3.0,3.0,2188.0,6050.484,2024.0,SINGLE_FAMILY,29.89644,-95.7356,Cypress,77433,323700.0,1980.0,68,1,1
2057546437,377740,4.0,3.0,2427.0,6050.484,2024.0,SINGLE_FAMILY,29.904827,-95.73358,Cypress,77433,371900.0,2237.0,13,1,1
340160935,688480,4.0,3.0,3121.0,8460.0,2024.0,SINGLE_FAMILY,29.951061,-95.783585,Cypress,77433,666400.0,4129.0,105,1,1
350377777,312490,3.0,2.0,1457.0,5096.0,2024.0,SINGLE_FAMILY,29.886517,-95.746346,Cypress,77433,305400.0,2350.0,15,1,1
2060885478,457950,6.0,5.0,3190.0,6050.484,2024.0,SINGLE_FAMILY,29.893059,-95.734856,Cypress,77433,451500.0,2709.0,20,1,1
2058141171,299900,3.0,2.0,1694.0,6050.484,2024.0,SINGLE_FAMILY,29.883636,-95.750275,Cypress,77433,293200.0,1761.0,30,1,1
348140258,444847,3.0,3.0,1809.0,1869.5,2024.0,TOWNHOUSE,29.941044,-95.753784,Cypress,77433,434000.0,2661.0,45,1,1
80546987,430000,4.0,3.0,2982.0,10789.0,2006.0,SINGLE_FAMILY,30.006617,-95.76164,Cypress,77433,416900.0,3130.0,28,1,1
349497302,395990,4.0,3.0,2318.0,4888.0,2024.0,SINGLE_FAMILY,29.895437,-95.74414,Cypress,77433,385600.0,2887.0,28,1,1
97602893,420000,4.0,4.0,3200.0,9117.108,2009.0,SINGLE_FAMILY,29.89805,-95.7277,Cypress,77433,376400.0,3298.0,57,0,1
2061970954,442990,3.0,2.0,2416.0,6050.484,2024.0,SINGLE_FAMILY,29.978434,-95.741035,Cypress,77433,435300.0,2616.0,23,1,1
112164819,420000,4.0,3.0,2980.0,6486.084,2010.0,SINGLE_FAMILY,29.891045,-95.69461,Cypress,77433,406500.0,2580.0,20,1,1
343021608,489900,4.0,3.0,2169.0,7942.0,2024.0,SINGLE_FAMILY,29.94729,-95.78735,Cypress,77433,476200.0,2900.0,60,1,1
343021311,575900,4.0,3.0,2935.0,6050.484,2024.0,SINGLE_FAMILY,29.941158,-95.78045,Cypress,77433,568000.0,3367.0,12,1,1
348192983,425000,3.0,3.0,2407.0,3990.096,2023.0,SINGLE_FAMILY,29.922508,-95.73215,Cypress,77433,415200.0,2999.0,46,1,1
2053546549,370990,4.0,3.0,1910.0,6050.484,2024.0,SINGLE_FAMILY,29.964373,-95.751045,Cypress,77433,365100.0,2143.0,19,1,1
2059986290,343995,3.0,3.0,2391.0,6050.484,2024.0,SINGLE_FAMILY,29.89644,-95.7356,Cypress,77433,336800.0,2032.0,33,1,1
2063391000,380495,3.0,2.0,1960.0,5841.396,2022.0,SINGLE_FAMILY,29.895576,-95.74008,Cypress,77433,367500.0,2500.0,75,1,1
2065059446,660990,4.0,4.0,3934.0,6050.484,2024.0,SINGLE_FAMILY,29.9407,-95.7797,Cypress,77433,649300.0,3910.0,21,1,1
2055213642,511990,3.0,2.0,2585.0,6050.484,2024.0,SINGLE_FAMILY,29.90467,-95.73317,Cypress,77433,500900.0,3016.0,41,1,1
251277484,1050000,5.0,5.0,5306.0,0.3532,2018.0,SINGLE_FAMILY,29.936886,-95.69086,Cypress,77433,1007800.0,6557.0,32,1,1
344588727,539990,4.0,2.0,2567.0,6000.0,2024.0,SINGLE_FAMILY,29.960745,-95.69736,Cypress,77433,529900.0,2990.0,13,1,1
2055494706,394719,4.0,2.0,1949.0,6625.476,2022.0,SINGLE_FAMILY,29.899443,-95.74025,Cypress,77433,383100.0,2499.0,47,1,1
349008256,569990,4.0,3.0,2805.0,7159.0,2024.0,SINGLE_FAMILY,29.943773,-95.787315,Cypress,77433,565300.0,2400.0,7,1,0
305348190,449000,4.0,4.0,2960.0,6516.576,2021.0,SINGLE_FAMILY,29.906933,-95.714165,Cypress,77433,435600.0,3399.0,19,1,1
347232875,524680,4.0,3.0,2623.0,6440.0,2018.0,SINGLE_FAMILY,29.97452,-95.734505,Cypress,77433,505200.0,3133.0,36,1,1
346286892,514990,4.0,3.0,2262.0,5827.0,2024.0,SINGLE_FAMILY,29.95239,-95.77917,Cypress,77433,501800.0,2882.0,42,1,1
350926718,961914,5.0,5.0,4650.0,6050.484,2024.0,SINGLE_FAMILY,29.950104,-95.73727,Cypress,77433,950400.0,2400.0,11,1,0
350720549,312990,3.0,3.0,1624.0,6050.484,2024.0,SINGLE_FAMILY,29.88489,-95.73733,Cypress,77433,307500.0,2400.0,12,1,0
344617387,445990,4.0,3.0,2698.0,6542.0,2024.0,SINGLE_FAMILY,29.9046,-95.735,Cypress,77433,432100.0,2769.0,83,1,1
351420921,347990,4.0,3.0,1785.0,6050.484,2024.0,SINGLE_FAMILY,29.971691,-95.69379,Cypress,77433,376400.0,2400.0,4,0,0
343021365,625900,4.0,3.0,3095.0,6050.484,2024.0,SINGLE_FAMILY,29.941158,-95.78045,Cypress,77433,615600.0,3636.0,17,1,1
345084606,789482,4.0,5.0,4103.0,0.3847796143250688,2024.0,SINGLE_FAMILY,29.911106,-95.7477,Cypress,77433,760000.0,4848.0,77,1,1
2058141161,351900,3.0,2.0,2093.0,6050.484,2024.0,SINGLE_FAMILY,29.883015,-95.74759,Cypress,77433,343200.0,2064.0,52,1,1
350778987,491563,4.0,3.0,2076.0,6000.0,2024.0,SINGLE_FAMILY,29.973942,-95.73465,Cypress,77433,489600.0,2400.0,2,1,0
2057545437,399998,5.0,3.0,2722.0,6652.0,2023.0,SINGLE_FAMILY,29.885218,-95.74924,Cypress,77433,376400.0,3099.0,151,0,1
351081641,306990,3.0,2.0,1624.0,6050.484,2024.0,SINGLE_FAMILY,29.884535,-95.73522,Cypress,77433,304800.0,2400.0,7,1,0
349863813,549990,4.0,4.0,2681.0,6000.0,2018.0,SINGLE_FAMILY,29.960457,-95.69593,Cypress,77433,533300.0,2400.0,24,1,0
2060882801,442950,4.0,4.0,3002.0,6050.484,2024.0,SINGLE_FAMILY,29.893059,-95.734856,Cypress,77433,435600.0,2626.0,43,1,1
349605594,445840,4.0,3.0,2051.0,6050.484,2024.0,SINGLE_FAMILY,29.946516,-95.78897,Cypress,77433,437700.0,2400.0,27,1,0
126282488,465000,4.0,4.0,2947.0,0.2547,2014.0,SINGLE_FAMILY,29.901505,-95.7293,Cypress,77433,448700.0,3099.0,20,1,1
349014265,569990,4.0,3.0,3056.0,6050.484,2024.0,SINGLE_FAMILY,29.978434,-95.741035,Cypress,77433,561500.0,2400.0,13,1,0
350107603,373700,4.0,4.0,2420.0,6050.484,2024.0,SINGLE_FAMILY,29.893929,-95.74353,Cypress,77433,364700.0,2400.0,20,1,0
347213430,599990,5.0,4.0,3262.0,7066.0,2024.0,SINGLE_FAMILY,29.97283,-95.73461,Cypress,77433,582700.0,3798.0,28,1,1
2060306541,590990,4.0,4.0,3296.0,6050.484,2024.0,SINGLE_FAMILY,29.947199,-95.77995,Cypress,77433,590500.0,3482.0,4,1,1
